"","lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox","subj_idx"
"180","total",":=","c+(a*b)","total",-0.496770368296441,0.104976031736638,-4.73222658618617,2.22070318312007e-06,-0.702519609740184,-0.291021126852697,-0.496770368296441,-0.444877172347146,-0.444432072513496,10
"181","M","~","X","a",0.951904544325646,0.0459985513518531,20.6942287604737,0,0.861749040334997,1.04206004831629,0.951904544325646,0.687318203282019,0.687422908933716,11
"182","response","~","M","b",-0.0551743500708575,0.0597624862239726,-0.92322715397214,0.355888840902161,-0.172306670696415,0.0619579705547,-0.0551743500708575,-0.073440657449301,-0.073440657449301,11
"183","response","~","X","c",-0.235257346977159,0.0823413360296005,-2.85709897751219,0.00427532497681526,-0.396643400034086,-0.073871293920232,-0.235257346977159,-0.226103336536037,-0.226137780985623,11
"184","response","~","S","s0",-0.0478003881075708,0.118033169943993,-0.404974196069225,0.685496478468492,-0.279141150178893,0.183540373963751,-0.0478003881075708,-0.0229849527306417,-0.0459474436645208,11
"185","response","|","t1","",-0.518960144334215,0.184690248610631,-2.8098946654639,0.00495577165379602,-0.8809463799068,-0.156973908761629,-0.518960144334215,-0.498843062576541,-0.498843062576541,11
"186","M","~~","M","",1.01166887420778,0.0627598294799256,16.119688064662,0,0.888661868751248,1.13467587966431,1.01166887420778,0.527593687437177,0.527593687437177,11
"187","response","~~","response","",0.996920268603475,0,NA,NA,0.996920268603475,0.996920268603475,0.996920268603475,0.921128645058285,0.921128645058285,11
"188","X","~~","X","",0.999695390781563,0,NA,NA,0.999695390781563,0.999695390781563,0.999695390781563,1,0.999695390781563,11
"189","X","~~","S","",-0.039310621242485,0,NA,NA,-0.039310621242485,-0.039310621242485,-0.039310621242485,-0.0785947978666952,-0.039310621242485,11
"190","S","~~","S","",0.250244488977956,0,NA,NA,0.250244488977956,0.250244488977956,0.250244488977956,1,0.250244488977956,11
"191","response","~*~","response","",1,0,NA,NA,1,1,1,1,1,11
"192","M","~1","","",-0.0256600328009911,0.143002234900861,-0.179437984439756,0.857593808095925,-0.305939262915416,0.254619197313434,-0.0256600328009911,-0.0185305286087147,-0.0185305286087147,11
"193","response","~1","","",0,0,NA,NA,0,0,0,0,0,11
"194","X","~1","","",0.048,0,NA,NA,0.048,0.048,0.048,0.0480073122918285,0.048,11
"195","S","~1","","",1.484,0,NA,NA,1.484,1.484,1.484,2.9665497770308,1.484,11
"196","indirect",":=","a*b","indirect",-0.0525207145626632,0.0569462632878512,-0.922285529029046,0.356379660211522,-0.164133339660987,0.0590919105356606,-0.0525207145626632,-0.0504771007259038,-0.0504847903778031,11
"197","direct",":=","c","direct",-0.235257346977159,0.0823413360296005,-2.85709897751219,0.00427532497681526,-0.396643400034086,-0.073871293920232,-0.235257346977159,-0.226103336536037,-0.226137780985623,11
"198","total",":=","c+(a*b)","total",-0.287778061539822,0.0595421548970105,-4.83318183625684,1.34367950388459e-06,-0.404478540699868,-0.171077582379777,-0.287778061539822,-0.27658043726194,-0.276622571363426,11
"199","M","~","X","a",0.969821466096001,0.0461236657275378,21.0265478859582,0,0.879420742435062,1.06022218975694,0.969821466096001,0.687751395876181,0.687508950497713,12
"200","response","~","M","b",0.118030557054554,0.0747728094090461,1.57852243332019,0.114445638594664,-0.0285214564100537,0.264582570519162,0.118030557054554,0.146531793713645,0.146531793713645,12
"201","response","~","X","c",-0.5965466537815,0.108419418262387,-5.50221227287709,3.75054995949142e-08,-0.809044808800562,-0.384048498762437,-0.5965466537815,-0.525196122385677,-0.525010980816463,12
"202","response","~","S","s0",0.514543983064422,0.157247157446769,3.27219894730754,0.0010671445496846,0.206345217797454,0.822742748331389,0.514543983064422,0.225117595063656,0.452841767713289,12
"203","response","|","t1","",-0.515570907288318,0.231417714412468,-2.22788004192881,0.0258885154095108,-0.969141292921331,-0.0620005216553047,-0.515570907288318,-0.453745546974465,-0.453745546974465,12
"204","M","~~","M","",1.04866277917934,0.0740931943929142,14.153294209699,0,0.903442786669701,1.19388277168898,1.04866277917934,0.526998017470365,0.526998017470365,12
"205","response","~~","response","",0.985390856088738,0,NA,NA,0.985390856088738,0.985390856088738,0.985390856088738,0.763231829863401,0.763231829863401,12
"206","X","~~","X","",1.00070541082164,0,NA,NA,1.00070541082164,1.00070541082164,1.00070541082164,1,1.00070541082164,12
"207","X","~~","S","",0.013939879759519,0,NA,NA,0.013939879759519,0.013939879759519,0.013939879759519,0.0280312806889852,0.013939879759519,12
"208","S","~~","S","",0.247130260521042,0,NA,NA,0.247130260521042,0.247130260521042,0.247130260521042,1,0.247130260521042,12
"209","response","~*~","response","",1,0,NA,NA,1,1,1,1,1,12
"210","M","~1","","",-0.0854755356385865,0.141661522333177,-0.603378632608185,0.546256833504701,-0.363127017406731,0.192175946129558,-0.0854755356385865,-0.0605938287143434,-0.0605938287143434,12
"211","response","~1","","",0,0,NA,NA,0,0,0,0,0,12
"212","X","~1","","",-0.036,0,NA,NA,-0.036,-0.036,-0.036,-0.0359873093189237,-0.036,12
"213","S","~1","","",1.442,0,NA,NA,1.442,1.442,1.442,2.90069653977032,1.442,12
"214","indirect",":=","a*b","indirect",0.114468567886776,0.0727170082106884,1.57416498152836,0.115449312843435,-0.0280541492696771,0.256991285043228,0.114468567886776,0.1007774456668,0.100741919710615,12
"215","direct",":=","c","direct",-0.5965466537815,0.108419418262387,-5.50221227287709,3.75054995949142e-08,-0.809044808800562,-0.384048498762437,-0.5965466537815,-0.525196122385677,-0.525010980816463,12
"216","total",":=","c+(a*b)","total",-0.482078085894724,0.0813206294272314,-5.92811552603764,3.06430902874411e-09,-0.641463590772226,-0.322692581017223,-0.482078085894724,-0.424418676718878,-0.424269061105848,12
"217","M","~","X","a",0.960399596384524,0.0462463913923981,20.7670170032422,0,0.86975833484048,1.05104085792857,0.960399596384524,0.682752563910076,0.682074926249317,13
"218","response","~","M","b",0.0156489912968182,0.0735166193136143,0.212863315028963,0.831433576966356,-0.128440934823008,0.159738917416644,0.0156489912968182,0.0201149721352492,0.0201149721352492,13
"219","response","~","X","c",-0.374104917508572,0.106566637862486,-3.51052566743559,0.000447221629735983,-0.582971689672568,-0.165238145344576,-0.374104917508572,-0.341851802386868,-0.341512511598461,13
"220","response","~","S","s0",-0.511894834736509,0.15527754705777,-3.29664426335934,0.000978473487966314,-0.816233234577462,-0.207556434895556,-0.511894834736509,-0.233875530322947,-0.46729802925175,13
"221","response","|","t1","",-1.9788189919851,0.268713014543397,-7.36406085632864,1.783018177548e-13,-2.50548682266735,-1.45215116130286,-1.9788189919851,-1.80642224232747,-1.80642224232747,13
"222","M","~~","M","",1.05842027398374,0.0717901740168439,14.7432470874832,0,0.917714118466867,1.19912642950062,1.05842027398374,0.533848936474217,0.533848936474217,13
"223","response","~~","response","",0.999740802476247,0,NA,NA,0.999740802476247,0.999740802476247,0.999740802476247,0.833132011303546,0.833132011303546,13
"224","X","~~","X","",1.0019879759519,0,NA,NA,1.0019879759519,1.0019879759519,1.0019879759519,1,1.0019879759519,13
"225","X","~~","S","",0.0140120240480962,0,NA,NA,0.0140120240480962,0.0140120240480962,0.0140120240480962,0.0279691187728063,0.0140120240480962,13
"226","S","~~","S","",0.25048496993988,0,NA,NA,0.25048496993988,0.25048496993988,0.25048496993988,1,0.25048496993988,13
"227","response","~*~","response","",1,0,NA,NA,1,1,1,1,1,13
"228","M","~1","","",0.141012308426148,0.148040735601198,0.95252369459995,0.340831455015546,-0.149142201597017,0.431166818449312,0.141012308426148,0.100146814130378,0.100146814130378,13
"229","response","~1","","",0,0,NA,NA,0,0,0,0,0,13
"230","X","~1","","",-0.004,0,NA,NA,-0.004,-0.004,-0.004,-0.0039960299663651,-0.004,13
"231","S","~1","","",1.496,0,NA,NA,1.496,1.496,1.496,2.98910215530157,1.496,13
"232","indirect",":=","a*b","indirect",0.0150292849252891,0.0706110487671548,0.212846079865622,0.831447020614848,-0.123365827568936,0.153424397419514,0.0150292849252891,0.0137335487983211,0.0137199181356572,13
"233","direct",":=","c","direct",-0.374104917508572,0.106566637862486,-3.51052566743559,0.000447221629735983,-0.582971689672568,-0.165238145344576,-0.374104917508572,-0.341851802386868,-0.341512511598461,13
"234","total",":=","c+(a*b)","total",-0.359075632583283,0.0798982268209669,-4.49416272263322,6.98442065094618e-06,-0.51567327958099,-0.202477985585576,-0.359075632583283,-0.328118253588546,-0.327792593462804,13
"235","M","~","X","a",0.992089642624009,0.0451833485132772,21.9569747543718,0,0.903531906837064,1.08064737841095,0.992089642624009,0.702945741885856,0.702332348614052,14
"236","response","~","M","b",0.0513679089701011,0.0736687754243086,0.69728197155767,0.485626348304179,-0.093020237646713,0.195756055586915,0.0513679089701011,0.0585667931868698,0.0585667931868698,14
"237","response","~","X","c",-0.620672890779497,0.171957334941691,-3.60945865432236,0.000306836673089395,-0.957703074142703,-0.28364270741629,-0.620672890779497,-0.501410268371038,-0.500972735761185,14
"238","response","~","S","s0",0.85769737718513,0.255829701161648,3.35261063625754,0.0008005323896354,0.356280376732655,1.3591143776376,0.85769737718513,0.346420236185641,0.692285756131532,14
"239","response","|","t1","",-0.73444806012545,0.327641731794572,-2.24161939354521,0.0249859814779405,-1.37661405427514,-0.0922820659757569,-0.73444806012545,-0.592805742640785,-0.592805742640785,14
"240","M","~~","M","",1.00937624676684,0.0571416302156086,17.6644635961247,0,0.897380709526339,1.12137178400734,1.00937624676684,0.505867283964543,0.505867283964543,14
"241","response","~~","response","",0.997336597181318,0,NA,NA,0.997336597181318,0.997336597181318,0.997336597181318,0.649747150820551,0.649747150820551,14
"242","X","~~","X","",1.00174749498998,0,NA,NA,1.00174749498998,1.00174749498998,1.00174749498998,1,1.00174749498998,14
"243","X","~~","S","",-0.0262124248496994,0,NA,NA,-0.0262124248496994,-0.0262124248496994,-0.0262124248496994,-0.0523371667263887,-0.0262124248496994,14
"244","S","~~","S","",0.250400801603206,0,NA,NA,0.250400801603206,0.250400801603206,0.250400801603206,1,0.250400801603206,14
"245","response","~*~","response","",1,0,NA,NA,1,1,1,1,1,14
"246","M","~1","","",-0.143774723607092,0.145310131803188,-0.989433577844551,0.322451052864687,-0.428577348530108,0.141027901315925,-0.143774723607092,-0.101782777446629,-0.101782777446629,14
"247","response","~1","","",0,0,NA,NA,0,0,0,0,0,14
"248","X","~1","","",0.016,0,NA,NA,0.016,0.016,0.016,0.0159860383358714,0.016,14
"249","S","~1","","",1.51,0,NA,NA,1.51,1.51,1.51,3.01758206526488,1.51,14
"250","indirect",":=","a*b","indirect",0.0509615704524902,0.0731926873117154,0.696265874696654,0.486262340081482,-0.0924934606101736,0.194416601515154,0.0509615704524902,0.0411692778866197,0.0411333534097278,14
"251","direct",":=","c","direct",-0.620672890779497,0.171957334941691,-3.60945865432236,0.000306836673089395,-0.957703074142703,-0.28364270741629,-0.620672890779497,-0.501410268371038,-0.500972735761185,14
"252","total",":=","c+(a*b)","total",-0.569711320327006,0.155093973059287,-3.67332984699041,0.00023941011815376,-0.873689921742435,-0.265732718911578,-0.569711320327006,-0.460240990484418,-0.459839382351457,14
"253","M","~","X","a",1.02084877832332,0.046679669249896,21.8692376087389,0,0.92935830778328,1.11233924886336,1.02084877832332,0.705113053715405,0.70667256976361,15
"254","response","~","M","b",-0.164774411202637,0.0637242234411022,-2.5857421605919,0.00971695887349533,-0.28967159408998,-0.0398772283152933,-0.164774411202637,-0.195762535840245,-0.195762535840245,15
"255","response","~","X","c",-0.228927772025833,0.097932148139495,-2.3376161595041,0.0194071689051214,-0.420871255307885,-0.0369842887437818,-0.228927772025833,-0.187860570437318,-0.188276066325358,15
"256","response","~","S","s0",1.1592166125651,0.15266235835102,7.59333620341225,3.10862446895044e-14,0.860003888402149,1.45842933672804,1.1592166125651,0.476700008638345,0.953369448806476,15
"257","response","|","t1","",0.799593148939988,0.211417250560864,3.78206199739504,0.000155534610423613,0.385222952130215,1.21396334574976,0.799593148939988,0.657605896440294,0.657605896440294,15
"258","M","~~","M","",1.04928891777204,0.0679241999072101,15.4479393088981,0,0.916159932275212,1.18241790326887,1.04928891777204,0.502815581480136,0.502815581480136,15
"259","response","~~","response","",0.971511169397288,0,NA,NA,0.971511169397288,0.971511169397288,0.971511169397288,0.657114524413973,0.657114524413973,15
"260","X","~~","X","",0.995591182364729,0,NA,NA,0.995591182364729,0.995591182364729,0.995591182364729,1,0.995591182364729,15
"261","X","~~","S","",0.0157915831663327,0,NA,NA,0.0157915831663327,0.0157915831663327,0.0157915831663327,0.0316520047281551,0.0157915831663327,15
"262","S","~~","S","",0.250016032064128,0,NA,NA,0.250016032064128,0.250016032064128,0.250016032064128,1,0.250016032064128,15
"263","response","~*~","response","",1,0,NA,NA,1,1,1,1,1,15
"264","M","~1","","",0.120839562997164,0.151501659644399,0.797612140228671,0.425095603729722,-0.176098233503902,0.417777359498231,0.120839562997164,0.083650004119682,0.083650004119682,15
"265","response","~1","","",0,0,NA,NA,0,0,0,0,0,15
"266","X","~1","","",-0.08,0,NA,NA,-0.08,-0.08,-0.08,-0.0801769379863257,-0.08,15
"267","S","~1","","",1.522,0,NA,NA,1.522,1.522,1.522,3.04390240148768,1.522,15
"268","indirect",":=","a*b","indirect",-0.168209756375155,0.0655512555631533,-2.56607985507004,0.0102855145915111,-0.296687856420317,-0.0397316563299941,-0.168209756375155,-0.138034719449387,-0.138340014265667,15
"269","direct",":=","c","direct",-0.228927772025833,0.097932148139495,-2.3376161595041,0.0194071689051214,-0.420871255307885,-0.0369842887437818,-0.228927772025833,-0.187860570437318,-0.188276066325358,15
"270","total",":=","c+(a*b)","total",-0.397137528400989,0.0728809792456033,-5.449124483669,5.06183763793189e-08,-0.539981622880382,-0.254293433921595,-0.397137528400989,-0.325895289886705,-0.326616080591025,15
"271","M","~","X","a",0.961920617343452,0.0424938731554651,22.6366896193302,0,0.878634156395127,1.04520707829178,0.961920617343452,0.720040863683485,0.720618745689572,16
"272","response","~","M","b",0.040449716540187,0.0625573872619603,0.646601757372043,0.517889720352684,-0.0821605094601799,0.163059942540554,0.040449716540187,0.0475196865669824,0.0475196865669824,16
"273","response","~","X","c",-0.183208841527137,0.0841263894080475,-2.17778087014408,0.0294223547687857,-0.348093534916302,-0.0183241481379721,-0.183208841527137,-0.161109972803255,-0.161239274567891,16
"274","response","~","S","s0",1.0231786182109,0.119185509396843,8.58475684996319,0,0.789579312314027,1.25677792410777,1.0231786182109,0.450083026512249,0.900483714533321,16
"275","response","|","t1","",1.675514557471,0.193872926898837,8.64233384347304,0,1.29553060317191,2.05549851177009,1.675514557471,1.47459450931875,1.47459450931875,16
"276","M","~~","M","",0.8580266272951,0.0543376311216447,15.7906520689916,0,0.751526827291454,0.964526427298746,0.8580266272951,0.481541154625941,0.481541154625941,16
"277","response","~~","response","",0.998596114363464,0,NA,NA,0.998596114363464,0.998596114363464,0.998596114363464,0.773461472847879,0.773461472847879,16
"278","X","~~","X","",0.998396793587174,0,NA,NA,0.998396793587174,0.998396793587174,0.998396793587174,1,0.998396793587174,16
"279","X","~~","S","",-0.0296192384769539,0,NA,NA,-0.0296192384769539,-0.0296192384769539,-0.0296192384769539,-0.059306941449839,-0.0296192384769539,16
"280","S","~~","S","",0.249823647294589,0,NA,NA,0.249823647294589,0.249823647294589,0.249823647294589,1,0.249823647294589,16
"281","response","~*~","response","",1,0,NA,NA,1,1,1,1,1,16
"282","M","~1","","",-0.0213354855272925,0.135676920625314,-0.157252135654027,0.875046141058229,-0.287257363486207,0.244586392431622,-0.0213354855272925,-0.0159833883816901,-0.0159833883816901,16
"283","response","~1","","",0,0,NA,NA,0,0,0,0,0,16
"284","X","~1","","",0.06,0,NA,NA,0.06,0.06,0.06,0.060048154100849,0.06,16
"285","S","~1","","",1.526,0,NA,NA,1.526,1.526,1.526,3.05307702675708,1.526,16
"286","indirect",":=","a*b","indirect",0.0389094163057043,0.06021206242465,0.646206337050753,0.518145736073265,-0.079104057481487,0.156922890092896,0.0389094163057043,0.0342161161576585,0.0342435769294605,16
"287","direct",":=","c","direct",-0.183208841527137,0.0841263894080475,-2.17778087014408,0.0294223547687857,-0.348093534916302,-0.0183241481379721,-0.183208841527137,-0.161109972803255,-0.161239274567891,16
"288","total",":=","c+(a*b)","total",-0.144299425221433,0.059362222477394,-2.43082922436713,0.0150643130802712,-0.260647243319379,-0.0279516071234864,-0.144299425221433,-0.126893856645597,-0.126995697638431,16
"289","M","~","X","a",0.950997611645242,0.0437217456216805,21.7511354618391,0,0.865304564885526,1.03669065840496,0.950997611645242,0.702661044309404,0.702909007856548,17
"290","response","~","M","b",0.11770135785045,0.0668594276871391,1.76043023283448,0.0783348870399472,-0.0133407124433022,0.248743428144203,0.11770135785045,0.137591620414725,0.137591620414725,17
"291","response","~","X","c",-0.416266100891058,0.115365490026638,-3.60823761763542,0.000308284078353482,-0.642378306402082,-0.190153895380033,-0.416266100891058,-0.359540657197438,-0.359667536262989,17
"292","response","~","S","s0",1.00300815672014,0.232315011275471,4.31744875724286,1.57843037367211e-05,0.547679101552203,1.45833721188808,1.00300815672014,0.431746559818384,0.866631877558601,17
"293","response","|","t1","",-0.155701778378769,0.280889797431973,-0.554316247162652,0.579362433063434,-0.706235664970186,0.394832108212649,-0.155701778378769,-0.134531432901652,-0.134531432901652,17
"294","M","~~","M","",0.926703164990681,0.0566615818480886,16.3550528376564,0,0.815648505261359,1.03775782472,0.926703164990681,0.506267456810017,0.506267456810017,17
"295","response","~~","response","",0.987161816100215,0,NA,NA,0.987161816100215,0.987161816100215,0.987161816100215,0.736968182357755,0.736968182357755,17
"296","X","~~","X","",0.999294589178357,0,NA,NA,0.999294589178357,0.999294589178357,0.999294589178357,1,0.999294589178357,17
"297","X","~~","S","",0.00450501002004008,0,NA,NA,0.00450501002004008,0.00450501002004008,0.00450501002004008,0.00904596217272439,0.00450501002004008,17
"298","S","~~","S","",0.248192384769539,0,NA,NA,0.248192384769539,0.248192384769539,0.248192384769539,1,0.248192384769539,17
"299","response","~*~","response","",1,0,NA,NA,1,1,1,1,1,17
"300","M","~1","","",-0.246177300052283,0.138824394126731,-1.77330001402744,0.0761790067478192,-0.518268112716268,0.0259135126117029,-0.246177300052283,-0.181956547122333,-0.181956547122333,17
"301","response","~1","","",0,0,NA,NA,0,0,0,0,0,17
"302","X","~1","","",0.052,0,NA,NA,0.052,0.052,0.052,0.0520183503903566,0.052,17
"303","S","~1","","",1.452,0,NA,NA,1.452,1.452,1.452,2.91455590692933,1.452,17
"304","indirect",":=","a*b","indirect",0.11193371020318,0.0637527117138215,1.75574822143469,0.079131409059777,-0.0130193086726746,0.236886729079035,0.11193371020318,0.096680271688834,0.0967143893950892,17
"305","direct",":=","c","direct",-0.416266100891058,0.115365490026638,-3.60823761763542,0.000308284078353482,-0.642378306402082,-0.190153895380033,-0.416266100891058,-0.359540657197438,-0.359667536262989,17
"306","total",":=","c+(a*b)","total",-0.304332390687878,0.098105740230945,-3.10208546382165,0.00192162472013813,-0.496616108217172,-0.112048673158583,-0.304332390687878,-0.262860385508604,-0.2629531468679,17
"307","M","~","X","a",1.03063565045117,0.0433284885650458,23.7865590188764,0,0.945713373359126,1.11555792754322,1.03063565045117,0.72986252638245,0.729342379420691,18
"308","response","~","M","b",-0.0471935742002669,0.0658345296386983,-0.716851391804066,0.473465797422925,-0.17622688123125,0.0818397328307165,-0.0471935742002669,-0.0577561301222836,-0.0577561301222836,18
"309","response","~","X","c",-0.407616211547424,0.097885893083868,-4.16419770720365,3.12449287009908e-05,-0.599469036586344,-0.215763386508505,-0.407616211547424,-0.353266592858243,-0.353014832371406,18
"310","response","~","S","s0",0.703832771717285,0.137395153098729,5.12268996280769,3.01207390807079e-07,0.434543219993409,0.973122323441161,0.703832771717285,0.304785932847068,0.609552321243661,18
"311","response","|","t1","",0.169370850625202,0.205116844871845,0.82572862668116,0.408958049547289,-0.232650777946105,0.571392479196508,0.169370850625202,0.146683131701453,0.146683131701453,18
"312","M","~~","M","",0.933133642573322,0.0601840877321525,15.5046570901964,0,0.815174998175905,1.05109228697074,0.933133642573322,0.467300692582628,0.467300692582628,18
"313","response","~~","response","",0.997921693541863,0,NA,NA,0.997921693541863,0.997921693541863,0.997921693541863,0.748478747929071,0.748478747929071,18
"314","X","~~","X","",1.00142685370741,0,NA,NA,1.00142685370741,1.00142685370741,1.00142685370741,1,1.00142685370741,18
"315","X","~~","S","",-0.0014749498997996,0,NA,NA,-0.0014749498997996,-0.0014749498997996,-0.0014749498997996,-0.00294770299733071,-0.0014749498997996,18
"316","S","~~","S","",0.250016032064128,0,NA,NA,0.250016032064128,0.250016032064128,0.250016032064128,1,0.250016032064128,18
"317","response","~*~","response","",1,0,NA,NA,1,1,1,1,1,18
"318","M","~1","","",0.148634543023301,0.140686502504158,1.05649469122959,0.290742264981323,-0.127105934995752,0.424375021042354,0.148634543023301,0.10518311803523,0.10518311803523,18
"319","response","~1","","",0,0,NA,NA,0,0,0,0,0,18
"320","X","~1","","",-0.024,0,NA,NA,-0.024,-0.024,-0.024,-0.0239828960569546,-0.024,18
"321","S","~1","","",1.522,0,NA,NA,1.522,1.522,1.522,3.04390240148768,1.522,18
"322","indirect",":=","a*b","indirect",-0.0486393800430077,0.0679154276899435,-0.716175715848579,0.473882855884259,-0.181751172309931,0.0844724122239159,-0.0486393800430077,-0.0421540350451234,-0.0421239933695174,18
"323","direct",":=","c","direct",-0.407616211547424,0.097885893083868,-4.16419770720365,3.12449287009908e-05,-0.599469036586344,-0.215763386508505,-0.407616211547424,-0.353266592858243,-0.353014832371406,18
"324","total",":=","c+(a*b)","total",-0.456255591590432,0.0701514748296758,-6.50386314326531,7.82831577339493e-11,-0.593749955718964,-0.318761227461899,-0.456255591590432,-0.395420627903367,-0.395138825740924,18
"325","M","~","X","a",0.956421039524161,0.0433368574454929,22.0694599447388,0,0.871482359727848,1.04135971932047,0.956421039524161,0.704488272270673,0.703805953552455,19
"326","response","~","M","b",0.0216325618388422,0.069517851122632,0.311179955788357,0.755663820077891,-0.114619922644134,0.157885046321818,0.0216325618388422,0.02753381791523,0.02753381791523,19
"327","response","~","X","c",-0.363358002277094,0.0926619342085365,-3.92132978208024,8.8061644843318e-05,-0.544972056063645,-0.181743948490542,-0.363358002277094,-0.340657423846748,-0.340327486577472,19
"328","response","~","S","s0",0.33289245389574,0.127585309902635,2.60917541486385,0.00907607039311165,0.0828298415301943,0.582955066261285,0.33289245389574,0.156052590143594,0.311792918898063,19
"329","response","|","t1","",-0.270372714705896,0.197783016068308,-1.36701684543286,0.171620025477859,-0.658020302953486,0.117274873541695,-0.270372714705896,-0.253235833140714,-0.253235833140714,19
"330","M","~~","M","",0.930167386961684,0.0553375473499197,16.8089738614524,0,0.821707787163062,1.03862698676031,0.930167386961684,0.503696274233082,0.503696274233082,19
"331","response","~~","response","",0.999564711677812,0,NA,NA,0.999564711677812,0.999564711677812,0.999564711677812,0.876870601507851,0.876870601507851,19
"332","X","~~","X","",1.00193987975952,0,NA,NA,1.00193987975952,1.00193987975952,1.00193987975952,1,1.00193987975952,19
"333","X","~~","S","",0.0240480961923848,0,NA,NA,0.0240480961923848,0.0240480961923848,0.0240480961923848,0.0480015360737319,0.0240480961923848,19
"334","S","~~","S","",0.250501002004008,0,NA,NA,0.250501002004008,0.250501002004008,0.250501002004008,1,0.250501002004008,19
"335","response","~*~","response","",1,0,NA,NA,1,1,1,1,1,19
"336","M","~1","","",0.105435317698792,0.137413195995927,0.7672867000482,0.442911074265491,-0.163889597453769,0.374760232851352,0.105435317698792,0.0775871726410609,0.0775871726410609,19
"337","response","~1","","",0,0,NA,NA,0,0,0,0,0,19
"338","X","~1","","",0.008,0,NA,NA,0.008,0.008,0.008,0.00799225175214323,0.008,19
"339","S","~1","","",1.5,0,NA,NA,1.5,1.5,1.5,2.99699849849812,1.5,19
"340","indirect",":=","a*b","indirect",0.0206898372814762,0.0664903948721634,0.311170317476007,0.755671146883986,-0.109628941985811,0.151008616548763,0.0206898372814762,0.0193972518121157,0.0193784649727681,19
"341","direct",":=","c","direct",-0.363358002277094,0.0926619342085365,-3.92132978208024,8.8061644843318e-05,-0.544972056063645,-0.181743948490542,-0.363358002277094,-0.340657423846748,-0.340327486577472,19
"342","total",":=","c+(a*b)","total",-0.342668164995617,0.0648284029909652,-5.28577211817748,1.25175642962105e-07,-0.469729500033158,-0.215606829958077,-0.342668164995617,-0.321260172034633,-0.320949021604704,19
"343","M","~","X","a",1.06416414075458,0.044621541046294,23.848664026429,0,0.976707527369165,1.15162075413999,1.06416414075458,0.732855597611835,0.732268843636572,20
"344","response","~","M","b",0.0748453651637817,0.0626477785597469,1.19470102347527,0.232203862446463,-0.0479420245247627,0.197632754852326,0.0748453651637817,0.102283723806542,0.102283723806542,20
"345","response","~","X","c",-0.436978705039829,0.0901493823687613,-4.84727342060251,1.25169861941998e-06,-0.613668247711131,-0.260289162368527,-0.436978705039829,-0.411255464452122,-0.410926196613543,20
"346","response","~","S","s0",-0.137338607947773,0.120844603815469,-1.13648937239672,0.255751810887325,-0.374189679152103,0.0995124632565575,-0.137338607947773,-0.064621318830093,-0.12915053104712,20
"347","response","|","t1","",-0.776161531529454,0.194151592864472,-3.99770880103598,6.39585652966179e-05,-1.1566916610849,-0.395631401974006,-0.776161531529454,-0.729887068707549,-0.729887068707549,20
"348","M","~~","M","",0.97765264674773,0.0610011009609022,16.0268033092442,0,0.85809268584707,1.09721260764839,0.97765264674773,0.462922673049001,0.462922673049001,20
"349","response","~~","response","",0.994523357358016,0,NA,NA,0.994523357358016,0.994523357358016,0.994523357358016,0.879472162951952,0.879472162951952,20
"350","X","~~","X","",1.00160320641283,0,NA,NA,1.00160320641283,1.00160320641283,1.00160320641283,1,1.00160320641283,20
"351","X","~~","S","",-0.0182765531062124,0,NA,NA,-0.0182765531062124,-0.0182765531062124,-0.0182765531062124,-0.0364978110731922,-0.0182765531062124,20
"352","S","~~","S","",0.250356713426854,0,NA,NA,0.250356713426854,0.250356713426854,0.250356713426854,1,0.250356713426854,20
"353","response","~*~","response","",1,0,NA,NA,1,1,1,1,1,20
"354","M","~1","","",-0.270114369297289,0.142446849776496,-1.89624670339223,0.0579274301379222,-0.549305064570409,0.00907632597583086,-0.270114369297289,-0.185870139088406,-0.185870139088406,20
"355","response","~1","","",0,0,NA,NA,0,0,0,0,0,20
"356","X","~1","","",0.02,0,NA,NA,0.02,0.02,0.02,0.0199839871871846,0.02,20
"357","S","~1","","",1.512,0,NA,NA,1.512,1.512,1.512,3.02184490317628,1.512,20
"358","indirect",":=","a*b","indirect",0.0796477537089783,0.0667477512139772,1.19326497537942,0.232765614869507,-0.0511754347194565,0.210470942137413,0.0796477537089783,0.0749591995362075,0.0748991841546593,20
"359","direct",":=","c","direct",-0.436978705039829,0.0901493823687613,-4.84727342060251,1.25169861941998e-06,-0.613668247711131,-0.260289162368527,-0.436978705039829,-0.411255464452122,-0.410926196613543,20
"360","total",":=","c+(a*b)","total",-0.357330951330851,0.0611822278401783,-5.84043706718688,5.20640508483439e-09,-0.477245914391524,-0.237415988270177,-0.357330951330851,-0.336296264915914,-0.336027012458884,20
